Date,Day,Weekend,Holiday,Exam_Week,Students_Present,Temperature_C,Item,Actual_Demand,Prepared,Sold,Waste,Waste_Percentage,Price
2024-11-22,Friday,False,False,True,815,25.9,Cold Drink,67,67,67,0,0.0,20
2024-11-22,Friday,False,False,True,815,25.9,Veg Puff,61,81,55,26,32.1,18
2024-11-22,Friday,False,False,True,815,25.9,Maggi,56,85,54,31,36.47,30
2024-11-23,Saturday,True,False,True,594,28.5,Samosa,38,41,39,2,4.88,12
2024-11-23,Saturday,True,False,True,594,28.5,Vada Pav,35,37,36,1,2.7,15
2024-11-23,Saturday,True,False,True,594,28.5,Sandwich,39,48,39,9,18.75,40
2024-11-23,Saturday,True,False,True,594,28.5,Tea,69,74,69,5,6.76,8
2024-11-23,Saturday,True,False,True,594,28.5,Coffee,35,47,33,14,29.79,15
2024-11-23,Saturday,True,False,True,594,28.5,Cold Drink,58,64,58,6,9.38,20
2024-11-23,Saturday,True,False,True,594,28.5,Veg Puff,30,29,27,2,6.9,18
2024-11-23,Saturday,True,False,True,594,28.5,Maggi,23,25,23,2,8.0,30
2024-11-24,Sunday,True,False,True,550,28.1,Samosa,40,37,37,0,0.0,12
2024-11-24,Sunday,True,False,True,550,28.1,Vada Pav,53,71,54,17,23.94,15
2024-11-24,Sunday,True,False,True,550,28.1,Sandwich,41,57,41,16,28.07,40
2024-11-24,Sunday,True,False,True,550,28.1,Tea,67,73,62,11,15.07,8
2024-11-24,Sunday,True,False,True,550,28.1,Coffee,35,40,35,5,12.5,15
2024-11-24,Sunday,True,False,True,550,28.1,Cold Drink,61,70,64,6,8.57,20
2024-11-24,Sunday,True,False,True,550,28.1,Veg Puff,28,30,26,4,13.33,18
2024-11-24,Sunday,True,False,True,550,28.1,Maggi,22,27,22,5,18.52,30
2024-11-25,Monday,False,False,True,894,29.4,Samosa,97,142,96,46,32.39,12
2024-11-25,Monday,False,False,True,894,29.4,Vada Pav,91,99,94,5,5.05,15
2024-11-25,Monday,False,False,True,894,29.4,Sandwich,79,93,69,24,25.81,40
2024-11-25,Monday,False,False,True,894,29.4,Tea,110,146,112,34,23.29,8
2024-11-25,Monday,False,False,True,894,29.4,Coffee,85,75,75,0,0.0,15
2024-11-25,Monday,False,False,True,894,29.4,Cold Drink,96,116,101,15,12.93,20
2024-11-25,Monday,False,False,True,894,29.4,Veg Puff,62,75,62,13,17.33,18
2024-11-25,Monday,False,False,True,894,29.4,Maggi,48,38,38,0,0.0,30
2024-11-26,Tuesday,False,False,True,817,27.8,Samosa,73,90,72,18,20.0,12
2024-11-26,Tuesday,False,False,True,817,27.8,Vada Pav,78,111,69,42,37.84,15
2024-11-26,Tuesday,False,False,True,817,27.8,Sandwich,59,65,63,2,3.08,40
2024-11-26,Tuesday,False,False,True,817,27.8,Tea,81,116,81,35,30.17,8
2024-11-26,Tuesday,False,False,True,817,27.8,Coffee,76,85,74,11,12.94,15
2024-11-26,Tuesday,False,False,True,817,27.8,Cold Drink,88,87,87,0,0.0,20
2024-11-26,Tuesday,False,False,True,817,27.8,Veg Puff,54,55,55,0,0.0,18
2024-11-26,Tuesday,False,False,True,817,27.8,Maggi,52,64,54,10,15.62,30
2024-11-27,Wednesday,False,False,True,657,32.5,Samosa,44,45,42,3,6.67,12
2024-11-27,Wednesday,False,False,True,657,32.5,Vada Pav,64,75,63,12,16.0,15
2024-11-27,Wednesday,False,False,True,657,32.5,Sandwich,52,52,48,4,7.69,40
2024-11-27,Wednesday,False,False,True,657,32.5,Tea,83,104,89,15,14.42,8
2024-11-27,Wednesday,False,False,True,657,32.5,Coffee,44,55,43,12,21.82,15
2024-11-27,Wednesday,False,False,True,657,32.5,Cold Drink,87,113,87,26,23.01,20
2024-11-27,Wednesday,False,False,True,657,32.5,Veg Puff,43,55,44,11,20.0,18
2024-11-27,Wednesday,False,False,True,657,32.5,Maggi,35,33,33,0,0.0,30
2024-11-28,Thursday,False,False,True,951,31.3,Samosa,94,91,91,0,0.0,12
2024-11-28,Thursday,False,False,True,951,31.3,Vada Pav,74,90,71,19,21.11,15
2024-11-28,Thursday,False,False,True,951,31.3,Sandwich,90,93,93,0,0.0,40
2024-11-28,Thursday,False,False,True,951,31.3,Tea,112,133,100,33,24.81,8
2024-11-28,Thursday,False,False,True,951,31.3,Coffee,55,61,55,6,9.84,15
2024-11-28,Thursday,False,False,True,951,31.3,Cold Drink,96,94,94,0,0.0,20
2024-11-28,Thursday,False,False,True,951,31.3,Veg Puff,71,80,73,7,8.75,18
2024-11-28,Thursday,False,False,True,951,31.3,Maggi,50,54,54,0,0.0,30
2024-11-29,Friday,False,False,True,806,29.3,Samosa,119,111,111,0,0.0,12
2024-11-29,Friday,False,False,True,806,29.3,Vada Pav,88,96,91,5,5.21,15
2024-11-29,Friday,False,False,True,806,29.3,Sandwich,56,58,57,1,1.72,40
2024-11-29,Friday,False,False,True,806,29.3,Tea,111,146,119,27,18.49,8
2024-11-29,Friday,False,False,True,806,29.3,Coffee,72,95,70,25,26.32,15
2024-11-29,Friday,False,False,True,806,29.3,Cold Drink,91,107,93,14,13.08,20
2024-11-29,Friday,False,False,True,806,29.3,Veg Puff,60,54,54,0,0.0,18
2024-11-29,Friday,False,False,True,806,29.3,Maggi,50,44,44,0,0.0,30
2024-11-30,Saturday,True,False,True,543,29.7,Samosa,37,50,40,10,20.0,12
2024-11-30,Saturday,True,False,True,543,29.7,Vada Pav,41,50,41,9,18.0,15
2024-11-30,Saturday,True,False,True,543,29.7,Sandwich,40,45,39,6,13.33,40
2024-11-30,Saturday,True,False,True,543,29.7,Tea,68,102,63,39,38.24,8
2024-11-30,Saturday,True,False,True,543,29.7,Coffee,38,36,36,0,0.0,15
2024-11-30,Saturday,True,False,True,543,29.7,Cold Drink,41,38,38,0,0.0,20
2024-11-30,Saturday,True,False,True,543,29.7,Veg Puff,44,54,44,10,18.52,18
2024-11-30,Saturday,True,False,True,543,29.7,Maggi,30,40,28,12,30.0,30
2024-12-01,Sunday,True,False,True,494,24.1,Samosa,32,35,33,2,5.71,12
2024-12-01,Sunday,True,False,True,494,24.1,Vada Pav,41,51,41,10,19.61,15
2024-12-01,Sunday,True,False,True,494,24.1,Sandwich,37,38,36,2,5.26,40
2024-12-01,Sunday,True,False,True,494,24.1,Tea,62,73,62,11,15.07,8
2024-12-01,Sunday,True,False,True,494,24.1,Coffee,41,44,44,0,0.0,15
2024-12-01,Sunday,True,False,True,494,24.1,Cold Drink,41,49,40,9,18.37,20
2024-12-01,Sunday,True,False,True,494,24.1,Veg Puff,25,28,25,3,10.71,18
2024-12-01,Sunday,True,False,True,494,24.1,Maggi,12,10,10,0,0.0,30
2024-12-02,Monday,False,False,True,820,24.5,Samosa,110,102,102,0,0.0,12
2024-12-02,Monday,False,False,True,820,24.5,Vada Pav,88,102,91,11,10.78,15
2024-12-02,Monday,False,False,True,820,24.5,Sandwich,83,86,82,4,4.65,40
2024-12-02,Monday,False,False,True,820,24.5,Tea,113,96,96,0,0.0,8
2024-12-02,Monday,False,False,True,820,24.5,Coffee,96,118,98,20,16.95,15
2024-12-02,Monday,False,False,True,820,24.5,Cold Drink,64,67,67,0,0.0,20
2024-12-02,Monday,False,False,True,820,24.5,Veg Puff,54,64,54,10,15.62,18
2024-12-02,Monday,False,False,True,820,24.5,Maggi,59,76,55,21,27.63,30
2024-12-03,Tuesday,False,False,True,681,26.2,Samosa,76,82,79,3,3.66,12
2024-12-03,Tuesday,False,False,True,681,26.2,Vada Pav,62,71,64,7,9.86,15
2024-12-03,Tuesday,False,False,True,681,26.2,Sandwich,51,70,48,22,31.43,40
2024-12-03,Tuesday,False,False,True,681,26.2,Tea,102,139,94,45,32.37,8
2024-12-03,Tuesday,False,False,True,681,26.2,Coffee,64,84,67,17,20.24,15
2024-12-03,Tuesday,False,False,True,681,26.2,Cold Drink,59,61,61,0,0.0,20
2024-12-03,Tuesday,False,False,True,681,26.2,Veg Puff,57,55,53,2,3.64,18
2024-12-03,Tuesday,False,False,True,681,26.2,Maggi,43,53,42,11,20.75,30
2024-12-04,Wednesday,False,False,True,867,23.6,Samosa,72,78,72,6,7.69,12
2024-12-04,Wednesday,False,False,True,867,23.6,Vada Pav,75,73,68,5,6.85,15
2024-12-04,Wednesday,False,False,True,867,23.6,Sandwich,65,83,69,14,16.87,40
2024-12-04,Wednesday,False,False,True,867,23.6,Tea,145,149,136,13,8.72,8
2024-12-04,Wednesday,False,False,True,867,23.6,Coffee,99,123,100,23,18.7,15
2024-12-04,Wednesday,False,False,True,867,23.6,Cold Drink,50,50,49,1,2.0,20
2024-12-04,Wednesday,False,False,True,867,23.6,Veg Puff,65,82,65,17,20.73,18
2024-12-04,Wednesday,False,False,True,867,23.6,Maggi,55,63,56,7,11.11,30
2024-12-05,Thursday,False,False,True,831,25.1,Samosa,90,104,92,12,11.54,12
2024-12-05,Thursday,False,False,True,831,25.1,Vada Pav,77,92,82,10,10.87,15
2024-12-05,Thursday,False,False,True,831,25.1,Sandwich,68,71,71,0,0.0,40
2024-12-05,Thursday,False,False,True,831,25.1,Tea,96,94,94,0,0.0,8
2024-12-05,Thursday,False,False,True,831,25.1,Coffee,91,87,87,0,0.0,15
2024-12-05,Thursday,False,False,True,831,25.1,Cold Drink,65,70,68,2,2.86,20
2024-12-05,Thursday,False,False,True,831,25.1,Veg Puff,64,73,62,11,15.07,18
2024-12-05,Thursday,False,False,True,831,25.1,Maggi,42,57,43,14,24.56,30
2024-12-06,Friday,False,False,True,729,26.4,Samosa,81,89,82,7,7.87,12
2024-12-06,Friday,False,False,True,729,26.4,Vada Pav,58,63,58,5,7.94,15
2024-12-06,Friday,False,False,True,729,26.4,Sandwich,54,67,59,8,11.94,40
2024-12-06,Friday,False,False,True,729,26.4,Tea,87,78,78,0,0.0,8
2024-12-06,Friday,False,False,True,729,26.4,Coffee,70,73,70,3,4.11,15
2024-12-06,Friday,False,False,True,729,26.4,Cold Drink,67,60,60,0,0.0,20
2024-12-06,Friday,False,False,True,729,26.4,Veg Puff,53,62,51,11,17.74,18
2024-12-06,Friday,False,False,True,729,26.4,Maggi,33,40,35,5,12.5,30
2024-12-07,Saturday,True,False,True,513,23.3,Samosa,48,45,45,0,0.0,12
2024-12-07,Saturday,True,False,True,513,23.3,Vada Pav,38,33,33,0,0.0,15
2024-12-07,Saturday,True,False,True,513,23.3,Sandwich,37,40,36,4,10.0,40
2024-12-07,Saturday,True,False,True,513,23.3,Tea,44,54,42,12,22.22,8
2024-12-07,Saturday,True,False,True,513,23.3,Coffee,22,24,23,1,4.17,15
2024-12-07,Saturday,True,False,True,513,23.3,Cold Drink,29,40,29,11,27.5,20
2024-12-07,Saturday,True,False,True,513,23.3,Veg Puff,32,36,31,5,13.89,18
2024-12-07,Saturday,True,False,True,513,23.3,Maggi,24,26,24,2,7.69,30
2024-12-08,Sunday,True,False,True,453,22.8,Samosa,28,40,28,12,30.0,12
2024-12-08,Sunday,True,False,True,453,22.8,Vada Pav,36,35,35,0,0.0,15
2024-12-08,Sunday,True,False,True,453,22.8,Sandwich,28,33,26,7,21.21,40
2024-12-08,Sunday,True,False,True,453,22.8,Tea,58,63,55,8,12.7,8
2024-12-08,Sunday,True,False,True,453,22.8,Coffee,49,45,45,0,0.0,15
2024-12-08,Sunday,True,False,True,453,22.8,Cold Drink,34,34,32,2,5.88,20
2024-12-08,Sunday,True,False,True,453,22.8,Veg Puff,24,28,23,5,17.86,18
2024-12-08,Sunday,True,False,True,453,22.8,Maggi,25,35,24,11,31.43,30
2024-12-09,Monday,False,False,True,628,26.7,Samosa,91,110,86,24,21.82,12
2024-12-09,Monday,False,False,True,628,26.7,Vada Pav,55,54,54,0,0.0,15
2024-12-09,Monday,False,False,True,628,26.7,Sandwich,38,41,36,5,12.2,40
2024-12-09,Monday,False,False,True,628,26.7,Tea,86,94,86,8,8.51,8
2024-12-09,Monday,False,False,True,628,26.7,Coffee,62,62,62,0,0.0,15
2024-12-09,Monday,False,False,True,628,26.7,Cold Drink,57,57,57,0,0.0,20
2024-12-09,Monday,False,False,True,628,26.7,Veg Puff,48,54,51,3,5.56,18
2024-12-09,Monday,False,False,True,628,26.7,Maggi,50,56,50,6,10.71,30
2024-12-10,Tuesday,False,False,True,701,24.7,Samosa,77,90,78,12,13.33,12
2024-12-10,Tuesday,False,False,True,701,24.7,Vada Pav,68,80,63,17,21.25,15
2024-12-10,Tuesday,False,False,True,701,24.7,Sandwich,48,51,47,4,7.84,40
2024-12-10,Tuesday,False,False,True,701,24.7,Tea,115,112,112,0,0.0,8
2024-12-10,Tuesday,False,False,True,701,24.7,Coffee,83,91,84,7,7.69,15
2024-12-10,Tuesday,False,False,True,701,24.7,Cold Drink,57,67,56,11,16.42,20
2024-12-10,Tuesday,False,False,True,701,24.7,Veg Puff,54,49,49,0,0.0,18
2024-12-10,Tuesday,False,False,True,701,24.7,Maggi,44,54,47,7,12.96,30
2024-12-11,Wednesday,False,False,True,760,28.0,Samosa,78,105,81,24,22.86,12
2024-12-11,Wednesday,False,False,True,760,28.0,Vada Pav,59,70,58,12,17.14,15
2024-12-11,Wednesday,False,False,True,760,28.0,Sandwich,66,73,64,9,12.33,40
2024-12-11,Wednesday,False,False,True,760,28.0,Tea,118,133,122,11,8.27,8
2024-12-11,Wednesday,False,False,True,760,28.0,Coffee,69,96,66,30,31.25,15
2024-12-11,Wednesday,False,False,True,760,28.0,Cold Drink,68,93,66,27,29.03,20
2024-12-11,Wednesday,False,False,True,760,28.0,Veg Puff,65,83,64,19,22.89,18
2024-12-11,Wednesday,False,False,True,760,28.0,Maggi,34,39,34,5,12.82,30
2024-12-12,Thursday,False,False,True,916,28.2,Samosa,95,120,98,22,18.33,12
2024-12-12,Thursday,False,False,True,916,28.2,Vada Pav,92,112,83,29,25.89,15
2024-12-12,Thursday,False,False,True,916,28.2,Sandwich,72,70,70,0,0.0,40
2024-12-12,Thursday,False,False,True,916,28.2,Tea,132,157,139,18,11.46,8
2024-12-12,Thursday,False,False,True,916,28.2,Coffee,89,85,77,8,9.41,15
2024-12-12,Thursday,False,False,True,916,28.2,Cold Drink,91,101,86,15,14.85,20
2024-12-12,Thursday,False,False,True,916,28.2,Veg Puff,52,54,51,3,5.56,18
2024-12-12,Thursday,False,False,True,916,28.2,Maggi,60,70,64,6,8.57,30
2024-12-13,Friday,False,False,True,696,26.8,Samosa,79,99,77,22,22.22,12
2024-12-13,Friday,False,False,True,696,26.8,Vada Pav,72,85,69,16,18.82,15
2024-12-13,Friday,False,False,True,696,26.8,Sandwich,55,61,56,5,8.2,40
2024-12-13,Friday,False,False,True,696,26.8,Tea,75,85,76,9,10.59,8
2024-12-13,Friday,False,False,True,696,26.8,Coffee,68,91,70,21,23.08,15
2024-12-13,Friday,False,False,True,696,26.8,Cold Drink,64,75,64,11,14.67,20
2024-12-13,Friday,False,False,True,696,26.8,Veg Puff,52,45,45,0,0.0,18
2024-12-13,Friday,False,False,True,696,26.8,Maggi,33,44,32,12,27.27,30
2024-12-14,Saturday,True,False,True,490,26.8,Samosa,50,49,49,0,0.0,12
2024-12-14,Saturday,True,False,True,490,26.8,Vada Pav,33,29,29,0,0.0,15
2024-12-14,Saturday,True,False,True,490,26.8,Sandwich,30,33,27,6,18.18,40
2024-12-14,Saturday,True,False,True,490,26.8,Tea,71,80,71,9,11.25,8
2024-12-14,Saturday,True,False,True,490,26.8,Coffee,44,45,45,0,0.0,15
2024-12-14,Saturday,True,False,True,490,26.8,Cold Drink,34,34,34,0,0.0,20
2024-12-14,Saturday,True,False,True,490,26.8,Veg Puff,39,49,40,9,18.37,18
2024-12-14,Saturday,True,False,True,490,26.8,Maggi,21,19,19,0,0.0,30
2024-12-15,Sunday,True,False,True,602,28.1,Samosa,52,50,49,1,2.0,12
2024-12-15,Sunday,True,False,True,602,28.1,Vada Pav,28,31,30,1,3.23,15
2024-12-15,Sunday,True,False,True,602,28.1,Sandwich,38,45,40,5,11.11,40
2024-12-15,Sunday,True,False,True,602,28.1,Tea,57,82,62,20,24.39,8
2024-12-15,Sunday,True,False,True,602,28.1,Coffee,45,47,46,1,2.13,15
2024-12-15,Sunday,True,False,True,602,28.1,Cold Drink,45,43,43,0,0.0,20
2024-12-15,Sunday,True,False,True,602,28.1,Veg Puff,44,51,41,10,19.61,18
2024-12-15,Sunday,True,False,True,602,28.1,Maggi,22,25,21,4,16.0,30
2024-12-16,Monday,False,False,True,765,27.0,Samosa,95,128,90,38,29.69,12
2024-12-16,Monday,False,False,True,765,27.0,Vada Pav,65,82,66,16,19.51,15
2024-12-16,Monday,False,False,True,765,27.0,Sandwich,74,89,80,9,10.11,40
2024-12-16,Monday,False,False,True,765,27.0,Tea,109,142,107,35,24.65,8
2024-12-16,Monday,False,False,True,765,27.0,Coffee,74,95,79,16,16.84,15
2024-12-16,Monday,False,False,True,765,27.0,Cold Drink,78,88,83,5,5.68,20
2024-12-16,Monday,False,False,True,765,27.0,Veg Puff,37,34,34,0,0.0,18
2024-12-16,Monday,False,False,True,765,27.0,Maggi,47,58,47,11,18.97,30
2024-12-17,Tuesday,False,False,True,857,23.4,Samosa,103,133,109,24,18.05,12
2024-12-17,Tuesday,False,False,True,857,23.4,Vada Pav,96,113,97,16,14.16,15
2024-12-17,Tuesday,False,False,True,857,23.4,Sandwich,55,58,54,4,6.9,40
2024-12-17,Tuesday,False,False,True,857,23.4,Tea,143,151,148,3,1.99,8
2024-12-17,Tuesday,False,False,True,857,23.4,Coffee,93,104,94,10,9.62,15
2024-12-17,Tuesday,False,False,True,857,23.4,Cold Drink,63,68,57,11,16.18,20
2024-12-17,Tuesday,False,False,True,857,23.4,Veg Puff,58,62,56,6,9.68,18
2024-12-17,Tuesday,False,False,True,857,23.4,Maggi,55,68,55,13,19.12,30
2024-12-18,Wednesday,False,False,True,899,26.2,Samosa,98,105,99,6,5.71,12
2024-12-18,Wednesday,False,False,True,899,26.2,Vada Pav,86,116,91,25,21.55,15
2024-12-18,Wednesday,False,False,True,899,26.2,Sandwich,67,76,69,7,9.21,40
2024-12-18,Wednesday,False,False,True,899,26.2,Tea,138,178,137,41,23.03,8
2024-12-18,Wednesday,False,False,True,899,26.2,Coffee,76,76,76,0,0.0,15
2024-12-18,Wednesday,False,False,True,899,26.2,Cold Drink,83,81,81,0,0.0,20
2024-12-18,Wednesday,False,False,True,899,26.2,Veg Puff,68,66,66,0,0.0,18
2024-12-18,Wednesday,False,False,True,899,26.2,Maggi,52,69,50,19,27.54,30
2024-12-19,Thursday,False,False,True,697,24.1,Samosa,77,84,76,8,9.52,12
2024-12-19,Thursday,False,False,True,697,24.1,Vada Pav,65,73,64,9,12.33,15
2024-12-19,Thursday,False,False,True,697,24.1,Sandwich,41,49,40,9,18.37,40
2024-12-19,Thursday,False,False,True,697,24.1,Tea,125,126,113,13,10.32,8
2024-12-19,Thursday,False,False,True,697,24.1,Coffee,81,97,76,21,21.65,15
2024-12-19,Thursday,False,False,True,697,24.1,Cold Drink,42,57,44,13,22.81,20
2024-12-19,Thursday,False,False,True,697,24.1,Veg Puff,30,32,32,0,0.0,18
2024-12-19,Thursday,False,False,True,697,24.1,Maggi,39,41,38,3,7.32,30
2024-12-20,Friday,False,False,True,687,21.6,Samosa,90,78,78,0,0.0,12
2024-12-20,Friday,False,False,True,687,21.6,Vada Pav,70,65,65,0,0.0,15
2024-12-20,Friday,False,False,True,687,21.6,Sandwich,65,79,62,17,21.52,40
2024-12-20,Friday,False,False,True,687,21.6,Tea,125,166,126,40,24.1,8
2024-12-20,Friday,False,False,True,687,21.6,Coffee,68,73,68,5,6.85,15
2024-12-20,Friday,False,False,True,687,21.6,Cold Drink,46,59,42,17,28.81,20
2024-12-20,Friday,False,False,True,687,21.6,Veg Puff,37,43,36,7,16.28,18
2024-12-20,Friday,False,False,True,687,21.6,Maggi,38,33,33,0,0.0,30
2024-12-21,Saturday,True,False,True,497,26.3,Samosa,47,53,49,4,7.55,12
2024-12-21,Saturday,True,False,True,497,26.3,Vada Pav,24,29,21,8,27.59,15
2024-12-21,Saturday,True,False,True,497,26.3,Sandwich,25,24,24,0,0.0,40
2024-12-21,Saturday,True,False,True,497,26.3,Tea,54,61,51,10,16.39,8
2024-12-21,Saturday,True,False,True,497,26.3,Coffee,37,38,37,1,2.63,15
2024-12-21,Saturday,True,False,True,497,26.3,Cold Drink,28,37,25,12,32.43,20
2024-12-21,Saturday,True,False,True,497,26.3,Veg Puff,22,30,21,9,30.0,18
2024-12-21,Saturday,True,False,True,497,26.3,Maggi,16,18,15,3,16.67,30
2024-12-22,Sunday,True,False,True,458,22.8,Samosa,75,83,67,16,19.28,12
2024-12-22,Sunday,True,False,True,458,22.8,Vada Pav,48,59,46,13,22.03,15
2024-12-22,Sunday,True,False,True,458,22.8,Sandwich,22,27,21,6,22.22,40
2024-12-22,Sunday,True,False,True,458,22.8,Tea,28,39,27,12,30.77,8
2024-12-22,Sunday,True,False,True,458,22.8,Coffee,58,77,55,22,28.57,15
2024-12-22,Sunday,True,False,True,458,22.8,Cold Drink,37,38,33,5,13.16,20
2024-12-22,Sunday,True,False,True,458,22.8,Veg Puff,23,27,22,5,18.52,18
2024-12-22,Sunday,True,False,True,458,22.8,Maggi,21,27,21,6,22.22,30
2024-12-23,Monday,False,False,True,715,26.4,Samosa,83,64,64,0,0.0,12
2024-12-23,Monday,False,False,True,715,26.4,Vada Pav,67,77,69,8,10.39,15
2024-12-23,Monday,False,False,True,715,26.4,Sandwich,51,61,47,14,22.95,40
2024-12-23,Monday,False,False,True,715,26.4,Tea,103,148,97,51,34.46,8
2024-12-23,Monday,False,False,True,715,26.4,Coffee,62,64,62,2,3.12,15
2024-12-23,Monday,False,False,True,715,26.4,Cold Drink,55,66,57,9,13.64,20
2024-12-23,Monday,False,False,True,715,26.4,Veg Puff,54,47,47,0,0.0,18
2024-12-23,Monday,False,False,True,715,26.4,Maggi,49,62,49,13,20.97,30
2024-12-24,Tuesday,False,False,True,822,27.1,Samosa,116,116,116,0,0.0,12
2024-12-24,Tuesday,False,False,True,822,27.1,Vada Pav,72,81,66,15,18.52,15
2024-12-24,Tuesday,False,False,True,822,27.1,Sandwich,63,63,61,2,3.17,40
2024-12-24,Tuesday,False,False,True,822,27.1,Tea,92,99,90,9,9.09,8
2024-12-24,Tuesday,False,False,True,822,27.1,Coffee,81,73,73,0,0.0,15
2024-12-24,Tuesday,False,False,True,822,27.1,Cold Drink,80,82,82,0,0.0,20
2024-12-24,Tuesday,False,False,True,822,27.1,Veg Puff,59,73,63,10,13.7,18
2024-12-24,Tuesday,False,False,True,822,27.1,Maggi,48,51,50,1,1.96,30
2024-12-25,Wednesday,False,False,True,850,24.6,Samosa,113,126,113,13,10.32,12
2024-12-25,Wednesday,False,False,True,850,24.6,Vada Pav,76,76,76,0,0.0,15
2024-12-25,Wednesday,False,False,True,850,24.6,Sandwich,80,97,80,17,17.53,40
2024-12-25,Wednesday,False,False,True,850,24.6,Tea,119,142,123,19,13.38,8
2024-12-25,Wednesday,False,False,True,850,24.6,Coffee,95,104,96,8,7.69,15
2024-12-25,Wednesday,False,False,True,850,24.6,Cold Drink,75,74,74,0,0.0,20
2024-12-25,Wednesday,False,False,True,850,24.6,Veg Puff,43,52,44,8,15.38,18
2024-12-25,Wednesday,False,False,True,850,24.6,Maggi,57,62,57,5,8.06,30
2024-12-26,Thursday,False,False,True,942,27.8,Samosa,106,124,111,13,10.48,12
2024-12-26,Thursday,False,False,True,942,27.8,Vada Pav,70,77,74,3,3.9,15
2024-12-26,Thursday,False,False,True,942,27.8,Sandwich,83,100,76,24,24.0,40
2024-12-26,Thursday,False,False,True,942,27.8,Tea,121,128,123,5,3.91,8
2024-12-26,Thursday,False,False,True,942,27.8,Coffee,80,79,71,8,10.13,15
2024-12-26,Thursday,False,False,True,942,27.8,Cold Drink,102,111,102,9,8.11,20
2024-12-26,Thursday,False,False,True,942,27.8,Veg Puff,66,65,61,4,6.15,18
2024-12-26,Thursday,False,False,True,942,27.8,Maggi,51,53,51,2,3.77,30
2024-12-27,Friday,False,False,True,720,28.5,Samosa,93,118,92,26,22.03,12
2024-12-27,Friday,False,False,True,720,28.5,Vada Pav,78,87,77,10,11.49,15
2024-12-27,Friday,False,False,True,720,28.5,Sandwich,59,74,60,14,18.92,40
2024-12-27,Friday,False,False,True,720,28.5,Tea,84,89,86,3,3.37,8
2024-12-27,Friday,False,False,True,720,28.5,Coffee,74,80,68,12,15.0,15
2024-12-27,Friday,False,False,True,720,28.5,Cold Drink,70,87,76,11,12.64,20
2024-12-27,Friday,False,False,True,720,28.5,Veg Puff,42,45,41,4,8.89,18
2024-12-27,Friday,False,False,True,720,28.5,Maggi,53,60,50,10,16.67,30
2024-12-28,Saturday,True,False,True,527,24.2,Samosa,34,34,34,0,0.0,12
2024-12-28,Saturday,True,False,True,527,24.2,Vada Pav,42,48,41,7,14.58,15
2024-12-28,Saturday,True,False,True,527,24.2,Sandwich,37,44,37,7,15.91,40
2024-12-28,Saturday,True,False,True,527,24.2,Tea,64,81,64,17,20.99,8
2024-12-28,Saturday,True,False,True,527,24.2,Coffee,35,37,31,6,16.22,15
2024-12-28,Saturday,True,False,True,527,24.2,Cold Drink,53,67,50,17,25.37,20
2024-12-28,Saturday,True,False,True,527,24.2,Veg Puff,28,29,29,0,0.0,18
2024-12-28,Saturday,True,False,True,527,24.2,Maggi,17,19,16,3,15.79,30
2024-12-29,Sunday,True,False,True,541,24.8,Samosa,29,32,27,5,15.62,12
2024-12-29,Sunday,True,False,True,541,24.8,Vada Pav,40,54,36,18,33.33,15
2024-12-29,Sunday,True,False,True,541,24.8,Sandwich,28,29,27,2,6.9,40
2024-12-29,Sunday,True,False,True,541,24.8,Tea,74,83,75,8,9.64,8
2024-12-29,Sunday,True,False,True,541,24.8,Coffee,39,46,40,6,13.04,15
2024-12-29,Sunday,True,False,True,541,24.8,Cold Drink,30,38,30,8,21.05,20
2024-12-29,Sunday,True,False,True,541,24.8,Veg Puff,39,43,39,4,9.3,18
2024-12-29,Sunday,True,False,True,541,24.8,Maggi,27,30,27,3,10.0,30
